class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Down,0.727898777,0.375676692,-0.263581514,0.999946594,0.72762382,0.359010011,-0.229215905,0.999927759,0.728862703,0.359239548,-0.229212642,0.999933422,0.730086207,0.359495103,-0.229216769,0.999933541,0.722108364,0.357291877,-0.267598569,0.999943018,0.718835711,0.356312305,-0.267710745,0.99995631,0.715405762,0.355559647,-0.26773423,0.999964774,0.718950152,0.361986607,-0.069584444,0.99992764,0.696817398,0.36105442,-0.24158147,0.99995929,0.723486304,0.391729981,-0.201070905,0.99980855,0.717838526,0.390954852,-0.250850707,0.999867558,0.677958429,0.432639897,0.140649289,0.99800837,0.691521347,0.441794991,-0.34236449,0.999895871,0.748268783,0.471210063,0.226189762,0.263550878,0.778828323,0.48439464,-0.429938555,0.996397316,0.828594565,0.472470939,0.139621466,0.447734714,0.869470477,0.472675055,-0.356426358,0.991235614,0.84956789,0.454075068,0.147549391,0.477949858,0.900558829,0.450204194,-0.399914861,0.982465684,0.847303987,0.449504942,0.115439579,0.489685208,0.89018327,0.439944208,-0.375446022,0.980523646,0.841993034,0.456546634,0.122179963,0.498989314,0.878725171,0.449588925,-0.344862759,0.967574179,0.572057009,0.621796727,0.158828348,0.999386072,0.571832061,0.642443061,-0.158734351,0.999797523,0.686259151,0.672251046,0.261396706,0.547019124,0.695407927,0.68688333,-0.167983383,0.997812271,0.652820945,0.835568428,0.405053318,0.692934334,0.653267026,0.865036905,-0.065043502,0.99613744,0.631301999,0.863697469,0.418878138,0.715780199,0.631293952,0.8960554,-0.055515431,0.990487397,0.715545416,0.854122937,0.423641026,0.789562881,0.721534729,0.890033066,-0.071191564,0.991579831
Down,0.728216112,0.375760764,-0.275989592,0.999951363,0.728270471,0.359150082,-0.24128738,0.999934316,0.729551017,0.359424502,-0.241282374,0.999939263,0.730787933,0.359724879,-0.241287276,0.999939024,0.722392917,0.357332408,-0.278495729,0.999948323,0.718957126,0.356339782,-0.278612047,0.999960363,0.715466976,0.355568141,-0.278629243,0.999967992,0.719812453,0.362043202,-0.078579135,0.999933004,0.697095037,0.360976607,-0.244134739,0.999962986,0.724174857,0.391836911,-0.21269694,0.99981904,0.718322754,0.390967548,-0.260950267,0.999875367,0.678859711,0.432450444,0.137064666,0.998026848,0.692364573,0.441951364,-0.343707055,0.999897122,0.749197841,0.471180558,0.219164491,0.264717907,0.778912842,0.484644681,-0.431226909,0.996447861,0.828881145,0.472435981,0.128504246,0.453750342,0.869435787,0.472904086,-0.353578389,0.991252065,0.851373792,0.45482263,0.1355059,0.483415633,0.900654137,0.450603873,-0.399062753,0.982330739,0.847681999,0.450110316,0.103802681,0.494906634,0.890259266,0.440486014,-0.37309128,0.98038274,0.843853652,0.457390994,0.111102261,0.504080951,0.878857791,0.450203866,-0.342264235,0.967458665,0.572356224,0.621280134,0.158625811,0.999387681,0.571806192,0.642355561,-0.158541292,0.999799132,0.686896741,0.67192632,0.261358947,0.554514587,0.695589602,0.687116921,-0.169532508,0.997855723,0.653572679,0.835575223,0.402942657,0.697497725,0.653415978,0.865097284,-0.0710278,0.996263087,0.631715357,0.863634109,0.416377723,0.717831731,0.631295681,0.896060526,-0.061623774,0.990629435,0.71673584,0.855298162,0.421545804,0.792503238,0.721776843,0.890201151,-0.079754844,0.991853714
Down,0.729016185,0.375816286,-0.261231661,0.999955297,0.729078591,0.359159023,-0.22845678,0.999939799,0.7302742,0.35942632,-0.228453591,0.999944091,0.731420696,0.359725386,-0.228462189,0.999943495,0.723136127,0.357319921,-0.266448349,0.999952853,0.719548643,0.356304675,-0.266560256,0.99996382,0.715854883,0.355491608,-0.266579211,0.999970734,0.720274806,0.362031877,-0.07294891,0.999937117,0.69756341,0.360665351,-0.243051201,0.999966025,0.725101709,0.391796589,-0.200499699,0.99982661,0.719169199,0.39086017,-0.249898836,0.99988085,0.68002522,0.432432383,0.136588484,0.998018682,0.692643285,0.441749692,-0.342615783,0.999897063,0.751118302,0.471169859,0.219738007,0.264207184,0.779280424,0.484707624,-0.429191679,0.996475816,0.829448223,0.472933024,0.133915395,0.455566317,0.869370461,0.473093301,-0.347817928,0.991210222,0.851548493,0.456187606,0.14160797,0.484803706,0.900863528,0.450719804,-0.390505075,0.982131362,0.847136974,0.451265633,0.109950706,0.496067137,0.890394032,0.440879196,-0.36719355,0.98015964,0.843274891,0.458066821,0.116784021,0.505261481,0.878947377,0.450755298,-0.337507397,0.967202663,0.573350132,0.621090889,0.15742287,0.99938637,0.571859896,0.641735315,-0.157342598,0.999799073,0.687005639,0.671991467,0.259938627,0.56041497,0.695604503,0.687118292,-0.169654578,0.997891665,0.653759778,0.83557421,0.396228969,0.702228546,0.653445303,0.864910305,-0.070753776,0.996353209,0.631807089,0.863587618,0.409066617,0.720468879,0.631274879,0.89592576,-0.060908951,0.990695,0.716923892,0.856712222,0.411662161,0.795593619,0.721730769,0.890345275,-0.078730091,0.992056966
Down,0.729520559,0.375869185,-0.254858226,0.999958694,0.729563117,0.359176099,-0.222530216,0.999944568,0.730679572,0.359447628,-0.222524375,0.999948204,0.731753886,0.359750777,-0.222520709,0.999947309,0.72373414,0.357331663,-0.263990164,0.999956787,0.720144391,0.356314301,-0.264098942,0.99996686,0.716381371,0.355496794,-0.264134347,0.999973178,0.72048533,0.362007916,-0.069204926,0.999940813,0.698247433,0.360611856,-0.236261562,0.999968708,0.725570321,0.391792685,-0.194518834,0.999832332,0.719759345,0.39083153,-0.248947293,0.999885142,0.680042863,0.432244092,0.137466595,0.997996867,0.692964196,0.441598326,-0.332569957,0.999896407,0.75150609,0.47115007,0.220592663,0.261633039,0.779003263,0.484793335,-0.414041281,0.996437371,0.829111218,0.473315388,0.142476514,0.45326525,0.868391156,0.473668575,-0.333941519,0.990919173,0.852130592,0.456625551,0.150618464,0.483299494,0.900504112,0.45159474,-0.37624833,0.981517375,0.847192585,0.451587409,0.118370116,0.494452745,0.88975352,0.442056149,-0.354038745,0.979504228,0.843023479,0.458321095,0.125394657,0.50379777,0.878350556,0.451884419,-0.324365467,0.966377139,0.573413253,0.620955169,0.155495942,0.999379992,0.572297692,0.641685605,-0.155405715,0.999798477,0.687007427,0.671020448,0.260029256,0.562773883,0.695679009,0.687098265,-0.164614856,0.997917771,0.653461039,0.835573137,0.397170514,0.702402651,0.653462887,0.864956975,-0.062919796,0.996389508,0.631564856,0.863403976,0.410167038,0.71851778,0.631248415,0.895945191,-0.052659988,0.990640938,0.71658057,0.852905571,0.415332854,0.794988394,0.722089112,0.890166163,-0.065769136,0.992116928
Down,0.730095387,0.375914872,-0.249363393,0.999961555,0.730034113,0.359202385,-0.218282372,0.999948621,0.731047273,0.359472662,-0.21828194,0.99995172,0.732025564,0.359777123,-0.218289182,0.999950349,0.724368691,0.357350916,-0.258708239,0.999960184,0.720829368,0.356330961,-0.258818179,0.999969482,0.717082858,0.35550496,-0.258850664,0.999975264,0.720487297,0.361994892,-0.067628212,0.999943793,0.698968709,0.360553741,-0.2350353,0.999971032,0.72609514,0.391793787,-0.189683214,0.999836802,0.720472634,0.39079985,-0.242376715,0.999888539,0.679934621,0.431851178,0.139883012,0.998003006,0.693599105,0.441119194,-0.332422823,0.999896765,0.752342165,0.471075714,0.22509177,0.26266548,0.779914498,0.48512277,-0.414269298,0.996440113,0.829959393,0.473263562,0.144295439,0.45444265,0.868410885,0.473827839,-0.333551735,0.990794361,0.853585422,0.45640263,0.15197292,0.484264851,0.900531292,0.452135891,-0.377116174,0.981198668,0.848295987,0.451474786,0.119311094,0.495352119,0.889848828,0.442440808,-0.354150802,0.979166567,0.843767643,0.458265364,0.126911297,0.504715025,0.87849158,0.45221892,-0.323742807,0.965910435,0.573363662,0.620877683,0.155623406,0.999380291,0.572386682,0.641514838,-0.155532181,0.999798119,0.687241256,0.670618713,0.270375639,0.568540812,0.696295619,0.68714577,-0.162088647,0.997960389,0.653433442,0.834286094,0.42154035,0.706669807,0.654049277,0.864957094,-0.050553717,0.996473968,0.63155055,0.86130327,0.436169207,0.720542729,0.631477952,0.895879567,-0.039220091,0.990708768,0.716252327,0.850614727,0.440403044,0.79767549,0.722622395,0.890172362,-0.05362878,0.992296457
Down,0.73052597,0.37593469,-0.246990204,0.999964237,0.730348706,0.35922274,-0.215934709,0.999952376,0.731302261,0.359490484,-0.215933517,0.999954998,0.73222363,0.359794468,-0.215940639,0.99995333,0.724769354,0.357370704,-0.256083101,0.999963343,0.721241653,0.356345057,-0.256191581,0.999971867,0.717482209,0.355511844,-0.256222367,0.999977171,0.720523655,0.361974925,-0.066069111,0.999946594,0.699391305,0.360520929,-0.236290932,0.999973118,0.726411343,0.391798973,-0.187508702,0.999841869,0.720845401,0.390803039,-0.239760041,0.999892414,0.680260181,0.431685925,0.138634101,0.998000681,0.693579435,0.441077888,-0.333867908,0.999897063,0.752780735,0.470906585,0.225237921,0.262484372,0.779899657,0.485385835,-0.415457338,0.996440411,0.830249786,0.473196536,0.142685562,0.454111606,0.868212819,0.473986655,-0.334960043,0.990603924,0.854202867,0.456283212,0.149850115,0.484106451,0.900419533,0.452719301,-0.37874952,0.980774045,0.848703086,0.451422006,0.11644198,0.495329291,0.889801204,0.442883819,-0.35700053,0.978721619,0.84393847,0.458201855,0.124943733,0.504713833,0.87847203,0.452552944,-0.325605214,0.965270162,0.573670149,0.620591879,0.155637324,0.999374092,0.572405398,0.641367614,-0.155547559,0.999797404,0.68785733,0.670352876,0.271564215,0.574825108,0.696600318,0.687545896,-0.16302897,0.998005509,0.653527796,0.83415997,0.419115216,0.711035728,0.654171586,0.864968896,-0.050993122,0.996563017,0.631562591,0.860745013,0.433288246,0.722448945,0.631480753,0.895824552,-0.039509449,0.990782797,0.716244817,0.850871801,0.435867786,0.800703168,0.7226156,0.890181601,-0.059834577,0.992480576
Down,0.730811238,0.375961423,-0.252689928,0.999966919,0.730606198,0.359250605,-0.220953226,0.999956131,0.731539607,0.359526426,-0.220951915,0.999958277,0.732445538,0.359841228,-0.220968768,0.999956369,0.725028217,0.357386321,-0.259835839,0.999966443,0.721486866,0.356358618,-0.259943545,0.999974191,0.717695177,0.35551998,-0.259962767,0.999979019,0.720707178,0.361992687,-0.068902738,0.999949634,0.699504375,0.360465348,-0.238631889,0.999975204,0.726663172,0.391823947,-0.19241479,0.999847174,0.721092284,0.390810788,-0.242973447,0.999896288,0.680146813,0.431300253,0.13910149,0.998008072,0.693861008,0.441043228,-0.336405635,0.999897242,0.752878368,0.47063303,0.232467487,0.261161238,0.779918015,0.485933572,-0.416636795,0.996436834,0.830196261,0.473153889,0.154631853,0.454160184,0.868175149,0.474047691,-0.335069537,0.990430713,0.853511453,0.456204385,0.162632436,0.484461188,0.900408149,0.452999264,-0.378833592,0.98038733,0.84964478,0.45138225,0.130053639,0.495608836,0.889799416,0.443085104,-0.357046306,0.978328705,0.843815446,0.458111495,0.137288317,0.505028725,0.878474355,0.452733696,-0.325633049,0.964720428,0.573629797,0.620450795,0.155988023,0.999377966,0.572446823,0.641261935,-0.155908406,0.999798417,0.68787694,0.670167506,0.2804313,0.578904569,0.697004437,0.687560618,-0.161582753,0.998024225,0.653578341,0.834177852,0.438451916,0.713066339,0.654284656,0.865051389,-0.046600051,0.996603668,0.631554186,0.8606233,0.453917563,0.722125649,0.631486297,0.895785511,-0.034815565,0.990734458,0.716257036,0.850593865,0.459988058,0.801851988,0.722849965,0.89025718,-0.050131369,0.992585182
Down,0.731125355,0.376064152,-0.246414989,0.999969184,0.730889142,0.359356374,-0.215986401,0.99995929,0.731777549,0.359625489,-0.215990096,0.999961019,0.732645869,0.359938353,-0.216018155,0.999958932,0.72535032,0.357469678,-0.252878457,0.999969065,0.721795678,0.356422275,-0.252986372,0.999976158,0.717960119,0.355559289,-0.252996773,0.999980628,0.720823348,0.362006783,-0.068426512,0.999952137,0.699652135,0.360426217,-0.233530313,0.999976933,0.726884246,0.391854435,-0.188681915,0.999851584,0.721321464,0.390832514,-0.236718982,0.999899387,0.680209517,0.431177288,0.137682408,0.997990072,0.693880916,0.441040426,-0.328731716,0.999896467,0.752763212,0.47056669,0.231875494,0.258984178,0.779828548,0.485971719,-0.405319542,0.996414065,0.830128551,0.473136395,0.15497914,0.451537341,0.867965341,0.47411567,-0.323607594,0.990181446,0.853062749,0.456178606,0.163018674,0.482699484,0.900014043,0.453305781,-0.36547491,0.979924083,0.849344134,0.451261878,0.130626991,0.493782163,0.889685333,0.443353564,-0.345175803,0.977843583,0.843664765,0.458041251,0.137851134,0.503425479,0.878454804,0.452905923,-0.314724237,0.964128017,0.573650956,0.620045304,0.154756635,0.999376714,0.572356343,0.640985608,-0.154665425,0.999799967,0.687834859,0.670172274,0.275340378,0.58198601,0.696798444,0.687558532,-0.16393885,0.998052716,0.653496385,0.834308028,0.417182595,0.714587629,0.654112041,0.865080476,-0.062882438,0.996639192,0.631415129,0.860761046,0.430658489,0.721654534,0.631250024,0.895845592,-0.052849531,0.990691781,0.716687143,0.852188468,0.437066615,0.802453876,0.722934961,0.890507519,-0.069589734,0.992661476
Down,0.731436193,0.376156449,-0.235408947,0.999970496,0.731197774,0.359417498,-0.205614403,0.999961376,0.732027948,0.359674037,-0.205624744,0.999962747,0.732845843,0.359978884,-0.205654174,0.999960303,0.725767791,0.357537359,-0.244158715,0.999970913,0.722239733,0.356479943,-0.244263127,0.999977529,0.718399286,0.355597526,-0.244276553,0.999981701,0.720902681,0.361999482,-0.061606497,0.99995327,0.7000314,0.360392511,-0.232024595,0.999978065,0.727041006,0.39190343,-0.178372622,0.999851048,0.721539974,0.390886873,-0.228482693,0.999898732,0.680150151,0.431172848,0.140658766,0.99797529,0.693948627,0.440952808,-0.328561574,0.999893367,0.753228426,0.470591217,0.233592033,0.257235289,0.779808521,0.486084312,-0.405866921,0.996314049,0.830117345,0.473224431,0.154681116,0.448964506,0.867607296,0.47416836,-0.323539436,0.98981297,0.853431702,0.456436813,0.162628174,0.480725497,0.899740696,0.453489453,-0.366704196,0.979244232,0.850225449,0.451753885,0.130064055,0.491899759,0.889259517,0.443700939,-0.345241934,0.977123022,0.844599426,0.458606988,0.137372524,0.501819313,0.878156066,0.453206331,-0.314353108,0.963133514,0.573333859,0.619860232,0.155070707,0.999368966,0.572372675,0.640612483,-0.154972777,0.999794722,0.687730014,0.670163989,0.27429688,0.580412626,0.696849167,0.687419295,-0.16277875,0.998032868,0.653499484,0.83430469,0.41632691,0.712551951,0.654244006,0.865095854,-0.051654857,0.996595323,0.631353259,0.860777676,0.429925352,0.718773901,0.631169558,0.895971835,-0.040174536,0.990514457,0.716624141,0.852014899,0.435378224,0.800467491,0.723088861,0.890518367,-0.054408491,0.992574811
Down,0.731832087,0.376189649,-0.235516742,0.999972045,0.731591582,0.359427601,-0.205541939,0.999963522,0.732391655,0.359684765,-0.205549568,0.999964654,0.733184636,0.359995395,-0.205573007,0.999961972,0.726174772,0.357554376,-0.244349882,0.99997282,0.722626507,0.356491297,-0.244455293,0.999979019,0.718733788,0.355602264,-0.24447,0.999982834,0.721126914,0.362000793,-0.061592557,0.9999547,0.700189471,0.360340983,-0.235383227,0.999979317,0.727384329,0.391906589,-0.178454369,0.999854028,0.721823931,0.39088577,-0.228616998,0.999901235,0.681505382,0.431224257,0.137352705,0.997954369,0.693898618,0.440962791,-0.333454579,0.999893308,0.755177915,0.470245361,0.227952272,0.257528722,0.779836953,0.486025155,-0.414748281,0.996361554,0.831569374,0.473207891,0.149238244,0.448162645,0.867628753,0.474142402,-0.33753711,0.989829421,0.853927314,0.456331521,0.156753272,0.479979247,0.899735749,0.453482002,-0.38229841,0.979206562,0.852590382,0.451691777,0.122360744,0.491264999,0.889303029,0.443674982,-0.359949052,0.977077901,0.845925629,0.458611041,0.131151214,0.501489758,0.878258526,0.453180581,-0.328182846,0.963073611,0.574959159,0.619814694,0.155085832,0.999356568,0.572366834,0.640396416,-0.154977471,0.999791861,0.688166022,0.670140207,0.262296945,0.584407866,0.696467042,0.687137425,-0.168771952,0.998047471,0.654030442,0.834396243,0.395230561,0.714843035,0.654165208,0.864821792,-0.062153637,0.996622562,0.6314767,0.860786855,0.407812744,0.720167875,0.630935252,0.895684123,-0.051878832,0.990511775,0.717820525,0.855082452,0.406556427,0.801840127,0.723071635,0.890546024,-0.075349875,0.992627561
Down,0.732397199,0.37622419,-0.211283594,0.999972582,0.732019305,0.359443039,-0.184746891,0.999964356,0.732723892,0.359681696,-0.184758082,0.99996537,0.733431935,0.359972954,-0.184781939,0.999962389,0.726868749,0.357575387,-0.226287678,0.999973714,0.723443866,0.356506616,-0.226393864,0.999979734,0.719660401,0.355607837,-0.226421997,0.99998337,0.721198738,0.361779958,-0.052808814,0.999955058,0.701087892,0.360174567,-0.235357478,0.999979794,0.727872431,0.391864568,-0.157888308,0.999853253,0.722460449,0.390855968,-0.21218124,0.999900579,0.681394994,0.430541664,0.138566032,0.997974992,0.694768965,0.440707207,-0.333273649,0.999893427,0.755121708,0.469728947,0.239524081,0.256202072,0.780308485,0.485929847,-0.411457449,0.996320307,0.831507385,0.47244662,0.16821602,0.446461558,0.867850006,0.473933488,-0.336509883,0.989610016,0.853667438,0.456036359,0.176940694,0.479131699,0.899738312,0.453341097,-0.382171392,0.978859246,0.852181554,0.450716287,0.139706343,0.490864128,0.889362037,0.44356364,-0.359740555,0.976730704,0.84587729,0.45809269,0.149389893,0.501242995,0.878395677,0.45306927,-0.327342123,0.962504625,0.574953377,0.619469702,0.155757636,0.999364078,0.572857022,0.640224278,-0.155626491,0.999792635,0.687864661,0.669639945,0.282953918,0.583821774,0.696613073,0.687148094,-0.157130092,0.998061895,0.654037535,0.834375501,0.441023916,0.715474665,0.654144764,0.864827514,-0.03320346,0.996619046,0.63148725,0.860787034,0.456629574,0.719863474,0.630932987,0.89573139,-0.020751033,0.99043715,0.717718959,0.853847325,0.458900511,0.802400172,0.723117113,0.890451431,-0.039716631,0.992612362
Down,0.732448876,0.376251906,-0.214200228,0.999973774,0.732035398,0.359454572,-0.185756147,0.999966085,0.732734442,0.359689057,-0.185760647,0.99996686,0.733438015,0.359977365,-0.185777768,0.999963522,0.726908982,0.357588291,-0.225976229,0.999975204,0.723507047,0.356517673,-0.226082876,0.999980867,0.719752431,0.355613291,-0.226110175,0.999984264,0.721213996,0.361775368,-0.04744472,0.999956012,0.701306522,0.360133976,-0.226130992,0.999980748,0.727943003,0.39180842,-0.158562809,0.99985373,0.722567201,0.390770733,-0.211041406,0.999900937,0.681243062,0.430350393,0.150490209,0.997979999,0.695754707,0.440369159,-0.326673657,0.999894679,0.754508615,0.46970281,0.249772713,0.254514337,0.781567693,0.485641956,-0.403991163,0.996312439,0.830340028,0.472008258,0.176855251,0.446253508,0.868663013,0.473619908,-0.323173702,0.989492476,0.850890636,0.455821961,0.186359391,0.479289383,0.900246441,0.453045011,-0.366911978,0.978646517,0.849070549,0.450695366,0.15208891,0.491305918,0.889911532,0.443264782,-0.345393538,0.976534605,0.844483495,0.457917422,0.159136131,0.501395702,0.879012465,0.452804953,-0.313879877,0.962197185,0.574913085,0.619468451,0.15701656,0.999361753,0.573121667,0.640205741,-0.156880811,0.999792635,0.687783241,0.669709325,0.281049311,0.583819568,0.696647048,0.687249482,-0.159144968,0.99806881,0.654057741,0.835011601,0.432192624,0.716240346,0.6543203,0.865587115,-0.046248212,0.996635079,0.631526351,0.861631751,0.446901143,0.719572961,0.630941272,0.896541893,-0.035239011,0.990425169,0.717425942,0.853435338,0.449824631,0.803030312,0.723184943,0.890785336,-0.054936845,0.9926669
Down,0.732586741,0.376065731,-0.216410518,0.999974608,0.732082009,0.359311223,-0.188011169,0.999967277,0.732768297,0.359539717,-0.188015565,0.999967873,0.733462572,0.359828472,-0.188031927,0.999964356,0.726994872,0.357469827,-0.22811532,0.999976337,0.723624289,0.356417805,-0.228222221,0.999981701,0.71992147,0.355520457,-0.228246361,0.99998486,0.721274018,0.361680716,-0.049051583,0.999956727,0.701636612,0.360033303,-0.227134109,0.999981403,0.728164315,0.39156726,-0.160827562,0.999854028,0.722788692,0.390583485,-0.21314618,0.999900639,0.681210399,0.430344224,0.149734288,0.997997522,0.696357846,0.440348953,-0.32727018,0.999894857,0.755492806,0.469467759,0.249502823,0.255248487,0.78225553,0.485579759,-0.401790559,0.99624002,0.830414772,0.471350849,0.169374928,0.446364135,0.868763089,0.473365754,-0.317365736,0.989250422,0.852027893,0.455330491,0.175618708,0.479531497,0.900272548,0.452817887,-0.360929132,0.978255332,0.850667477,0.450090885,0.141609401,0.49171868,0.889967561,0.443111956,-0.340324461,0.976143658,0.84499073,0.457745761,0.151285633,0.502122164,0.879062355,0.452693373,-0.308451444,0.961688817,0.574920058,0.619451642,0.157406956,0.999366879,0.57323873,0.640192568,-0.157271445,0.999794543,0.687945068,0.669247031,0.284471631,0.58002758,0.696769774,0.68711251,-0.159368962,0.998048127,0.654824793,0.834134877,0.436379105,0.713401318,0.654353619,0.865537524,-0.048007205,0.996558309,0.63151449,0.861419916,0.451278925,0.716090083,0.63088119,0.896526754,-0.037058525,0.990185618,0.717527032,0.853254974,0.455750793,0.800855875,0.723095775,0.890735924,-0.055741377,0.992530286
Down,0.73280704,0.375969738,-0.201735169,0.999974847,0.732160091,0.359244615,-0.174559742,0.999967694,0.732804775,0.359447181,-0.1745653,0.999968231,0.733472228,0.359711379,-0.174581796,0.999964416,0.727235138,0.357445687,-0.21591568,0.999976873,0.723950505,0.356401712,-0.216018721,0.999982119,0.720360041,0.355506748,-0.216045544,0.999985158,0.7212587,0.361515373,-0.040739089,0.999956608,0.702121079,0.360016257,-0.224516317,0.999981642,0.728328168,0.391393721,-0.14769505,0.999852002,0.723084867,0.390443236,-0.201701835,0.999898911,0.681010127,0.430342197,0.154176742,0.998013496,0.696823597,0.440340102,-0.325022042,0.999895751,0.755362928,0.469166279,0.253432095,0.25357011,0.78257525,0.485472351,-0.397568017,0.996179402,0.83033514,0.470736682,0.178663388,0.444803745,0.869076371,0.473154455,-0.315063268,0.989082992,0.85112226,0.454348475,0.18724665,0.478697389,0.90049088,0.452787042,-0.35956642,0.978039205,0.850582778,0.449174047,0.152513057,0.491172493,0.890347123,0.442957371,-0.338000476,0.975937605,0.84494257,0.457063168,0.16067785,0.501511812,0.879546046,0.452473819,-0.305850029,0.961367249,0.574709713,0.619449735,0.15848586,0.999372959,0.573520303,0.640188277,-0.158339933,0.999795914,0.687748551,0.669303596,0.286295503,0.573388875,0.696891904,0.687188685,-0.160192639,0.998010635,0.654817462,0.834431767,0.439357817,0.709144413,0.654436469,0.865621686,-0.047259122,0.996461689,0.631552339,0.861948907,0.454461396,0.712441027,0.630936742,0.896778405,-0.035857119,0.989987731,0.717837691,0.853305697,0.458804369,0.797849655,0.723297536,0.890774488,-0.053085335,0.992353499
Down,0.732810676,0.375949889,-0.205871776,0.999975979,0.732162356,0.359219611,-0.176394552,0.999969244,0.73280561,0.359415442,-0.176398471,0.999969661,0.733472168,0.35967505,-0.176413327,0.999965608,0.727239072,0.357430905,-0.216496155,0.999978185,0.723957956,0.356389463,-0.216604501,0.999983132,0.72036922,0.355492771,-0.216636226,0.999985933,0.72125864,0.361498207,-0.042700078,0.9999578,0.702126861,0.359993458,-0.22521548,0.999982595,0.728326917,0.391337454,-0.149804205,0.999853969,0.723079801,0.390366495,-0.202141017,0.999900401,0.680960536,0.430281967,0.152686939,0.998010993,0.696769416,0.440206647,-0.325606108,0.999896765,0.755311847,0.468660653,0.251204669,0.252865791,0.78260392,0.485333622,-0.399025381,0.996175945,0.83030349,0.469931334,0.17624861,0.44440639,0.869225323,0.473004878,-0.317439437,0.988990784,0.850763202,0.453150064,0.184436187,0.478348106,0.90048182,0.452778637,-0.362163782,0.977860332,0.850537896,0.44795087,0.149212658,0.490989923,0.890688539,0.442826092,-0.340261996,0.975769162,0.844840705,0.456088662,0.158028483,0.501247227,0.879893661,0.452318519,-0.30812934,0.961111188,0.574696481,0.61940974,0.158550695,0.999360085,0.573310256,0.640118957,-0.158402786,0.999793828,0.687688231,0.669309914,0.284586638,0.574145496,0.696581006,0.686984062,-0.165545613,0.99801296,0.655771375,0.834505379,0.432133019,0.708863378,0.65457356,0.865619123,-0.061389666,0.996452451,0.632011831,0.862177968,0.446415365,0.711168408,0.630954921,0.896813214,-0.051327217,0.989910185,0.718497336,0.854191899,0.45020622,0.797614872,0.723317087,0.89079982,-0.072075658,0.992349446
Down,0.732970595,0.375990897,-0.179010332,0.999973357,0.732171655,0.359222919,-0.155527085,0.999966085,0.732798994,0.359411925,-0.155543476,0.99996686,0.733418822,0.359647959,-0.155570716,0.999962449,0.727515578,0.357499093,-0.198681578,0.999976039,0.724447906,0.356487215,-0.19878234,0.999981523,0.721119761,0.355629116,-0.198819354,0.999984503,0.720789731,0.361449718,-0.034935258,0.99995482,0.702777028,0.360064983,-0.225615188,0.999980807,0.728363812,0.391314507,-0.128849402,0.999843299,0.723332822,0.390377164,-0.185364753,0.999891937,0.680206001,0.429895192,0.15230152,0.998018444,0.696998954,0.440211713,-0.325108856,0.999894977,0.754589081,0.468607754,0.253477395,0.252370745,0.782595038,0.48533076,-0.395324647,0.996131957,0.829123676,0.469794452,0.181300581,0.442736447,0.869223475,0.472961456,-0.317858726,0.988870203,0.848949432,0.452766418,0.189828485,0.477422833,0.900447547,0.452772498,-0.363577038,0.977753401,0.848627925,0.447858512,0.152821928,0.490463257,0.89071244,0.442770988,-0.34145698,0.975676537,0.844248652,0.455804855,0.162577689,0.500743568,0.879982769,0.452164292,-0.308607936,0.960902452,0.574299157,0.619156241,0.158676356,0.999351919,0.573293746,0.64008069,-0.158517003,0.999786794,0.687424958,0.66922164,0.28541106,0.568011701,0.696619153,0.687224448,-0.155676335,0.997953236,0.655476928,0.834510982,0.44045043,0.703379691,0.654632568,0.865799069,-0.026902288,0.996272981,0.631970942,0.86216253,0.455848455,0.706299126,0.63097477,0.896873116,-0.013580015,0.989530563,0.717662811,0.85119307,0.457933575,0.793514132,0.723481297,0.890802145,-0.031104609,0.991986454
